,stock_id,time_id,target
1005,stock_id=0,8441,0
1006,stock_id=0,8442,0
1007,stock_id=0,8447,0
1008,stock_id=0,8448,0
1009,stock_id=0,8454,0
1010,stock_id=0,8459,0
1011,stock_id=0,8476,0
1012,stock_id=0,8481,1
1013,stock_id=0,8518,0
1014,stock_id=0,8524,1
1015,stock_id=0,8534,1
1016,stock_id=0,8546,0
1017,stock_id=0,8554,0
1018,stock_id=0,8573,1
1019,stock_id=0,8583,0
1020,stock_id=0,8585,0
1021,stock_id=0,8587,1
1022,stock_id=0,8590,0
1023,stock_id=0,8607,1
1024,stock_id=0,8611,0
1025,stock_id=0,8613,1
1026,stock_id=0,8615,1
1027,stock_id=0,8618,0
1028,stock_id=0,8623,0
1029,stock_id=0,8636,0
1030,stock_id=0,8647,0
1031,stock_id=0,8652,0
1032,stock_id=0,8659,0
1033,stock_id=0,8661,0
1034,stock_id=0,8662,1
1035,stock_id=0,8664,1
1036,stock_id=0,8665,0
1037,stock_id=0,8667,0
1038,stock_id=0,8675,0
1039,stock_id=0,8676,0
1040,stock_id=0,8696,1
1041,stock_id=0,8702,0
1042,stock_id=0,8706,0
1043,stock_id=0,8708,0
1044,stock_id=0,8718,1
1045,stock_id=0,8721,0
1046,stock_id=0,8744,0
1047,stock_id=0,8747,0
1048,stock_id=0,8749,1
1049,stock_id=0,8750,1
1050,stock_id=0,8753,0
1051,stock_id=0,8763,0
1052,stock_id=0,8773,0
1053,stock_id=0,8776,0
1054,stock_id=0,8779,0
1055,stock_id=0,8797,0
1056,stock_id=0,8822,0
1057,stock_id=0,8825,0
1058,stock_id=0,8840,0
1059,stock_id=0,8859,0
1060,stock_id=0,8891,0
1061,stock_id=0,8913,0
1062,stock_id=0,8918,0
1063,stock_id=0,8934,1
1064,stock_id=0,8937,0
1065,stock_id=0,8938,0
1066,stock_id=0,8950,0
1067,stock_id=0,8974,0
1068,stock_id=0,8978,0
1069,stock_id=0,9000,0
1070,stock_id=0,9001,0
1071,stock_id=0,9021,1
1072,stock_id=0,9028,1
1073,stock_id=0,9030,0
1074,stock_id=0,9037,1
1075,stock_id=0,9038,0
1076,stock_id=0,9060,1
1077,stock_id=0,9064,0
1078,stock_id=0,9067,0
1079,stock_id=0,9072,0
1080,stock_id=0,9076,0
1081,stock_id=0,9077,0
1082,stock_id=0,9091,0
1083,stock_id=0,9096,0
1084,stock_id=0,9100,1
1085,stock_id=0,9114,0
1086,stock_id=0,9123,0
1087,stock_id=0,9138,0
1088,stock_id=0,9146,0
1089,stock_id=0,9153,1
1090,stock_id=0,9160,0
1091,stock_id=0,9164,0
1092,stock_id=0,9166,0
1093,stock_id=0,9186,0
1094,stock_id=0,9190,0
1095,stock_id=0,9194,0
1096,stock_id=0,9198,1
1097,stock_id=0,9201,0
1098,stock_id=0,9205,1
1099,stock_id=0,9207,0
1100,stock_id=0,9208,0
1101,stock_id=0,9215,1
1102,stock_id=0,9219,0
1103,stock_id=0,9222,0
1104,stock_id=0,9243,0
1105,stock_id=0,9248,0
1106,stock_id=0,9266,0
1107,stock_id=0,9275,0
1108,stock_id=0,9279,1
1109,stock_id=0,9281,1
1110,stock_id=0,9282,1
1111,stock_id=0,9285,0
1112,stock_id=0,9289,0
1113,stock_id=0,9300,1
1114,stock_id=0,9302,0
1115,stock_id=0,9311,0
1116,stock_id=0,9312,0
1117,stock_id=0,9329,0
1118,stock_id=0,9343,0
1119,stock_id=0,9350,1
1120,stock_id=0,9352,0
1121,stock_id=0,9367,1
1122,stock_id=0,9377,0
1123,stock_id=0,9381,0
1124,stock_id=0,9396,0
1125,stock_id=0,9427,0
1126,stock_id=0,9431,0
1127,stock_id=0,9438,0
1128,stock_id=0,9445,0
1129,stock_id=0,9448,0
1130,stock_id=0,9456,0
1131,stock_id=0,9465,0
1132,stock_id=0,9493,0
1133,stock_id=0,9496,0
1134,stock_id=0,9501,0
1135,stock_id=0,9518,0
1136,stock_id=0,9557,0
1137,stock_id=0,9564,0
1138,stock_id=0,9583,1
1139,stock_id=0,9606,0
1140,stock_id=0,9610,1
1141,stock_id=0,9633,0
1142,stock_id=0,9640,0
1143,stock_id=0,9659,0
1144,stock_id=0,9664,0
1145,stock_id=0,9665,0
1146,stock_id=0,9674,0
1147,stock_id=0,9687,0
1148,stock_id=0,9694,0
1149,stock_id=0,9700,0
1150,stock_id=0,9720,0
1151,stock_id=0,9735,0
1152,stock_id=0,9737,1
1153,stock_id=0,9748,0
1154,stock_id=0,9752,0
1155,stock_id=0,9759,0
1156,stock_id=0,9770,1
1157,stock_id=0,9779,0
1158,stock_id=0,9787,0
1159,stock_id=0,9797,0
1160,stock_id=0,9819,0
1161,stock_id=0,9822,0
1162,stock_id=0,9846,0
1163,stock_id=0,9862,0
1164,stock_id=0,9866,1
1165,stock_id=0,9869,0
1166,stock_id=0,9885,0
1167,stock_id=0,9887,0
1168,stock_id=0,9889,0
1169,stock_id=0,9890,0
1170,stock_id=0,9914,0
1171,stock_id=0,9918,0
1172,stock_id=0,9932,0
1173,stock_id=0,9935,0
1174,stock_id=0,9936,1
1175,stock_id=0,9940,1
1176,stock_id=0,9947,1
1177,stock_id=0,9960,0
1178,stock_id=0,9967,0
1179,stock_id=0,9970,1
1180,stock_id=0,9972,0
1181,stock_id=0,9973,0
1182,stock_id=0,9976,1
1183,stock_id=0,9988,0
1184,stock_id=0,9993,1
1185,stock_id=0,10000,1
1186,stock_id=0,10005,0
1187,stock_id=0,10017,0
1188,stock_id=0,10030,0
1189,stock_id=0,10035,0
1190,stock_id=0,10040,0
1191,stock_id=0,10042,0
1192,stock_id=0,10045,1
1193,stock_id=0,10070,0
1194,stock_id=0,10071,0
1195,stock_id=0,10072,1
1196,stock_id=0,10081,0
1197,stock_id=0,10088,0
1198,stock_id=0,10100,0
1199,stock_id=0,10105,1
1200,stock_id=0,10111,0
1201,stock_id=0,10113,1
1202,stock_id=0,10123,0
1203,stock_id=0,10135,0
1204,stock_id=0,10150,0
1205,stock_id=0,10163,1
1206,stock_id=0,10171,0
1207,stock_id=0,10186,1
1208,stock_id=0,10191,0
1209,stock_id=0,10206,0
1210,stock_id=0,10209,0
1211,stock_id=0,10220,1
1212,stock_id=0,10230,1
1213,stock_id=0,10243,0
1214,stock_id=0,10250,0
1215,stock_id=0,10262,0
1216,stock_id=0,10264,1
1217,stock_id=0,10291,1
1218,stock_id=0,10311,0
1219,stock_id=0,10321,0
1220,stock_id=0,10326,0
1221,stock_id=0,10336,0
1222,stock_id=0,10339,0
1223,stock_id=0,10349,0
1224,stock_id=0,10364,0
1225,stock_id=0,10369,0
1226,stock_id=0,10389,0
1227,stock_id=0,10403,0
1228,stock_id=0,10421,0
1229,stock_id=0,10433,0
1230,stock_id=0,10448,0
1231,stock_id=0,10450,1
1232,stock_id=0,10455,0
1233,stock_id=0,10460,0
1234,stock_id=0,10461,0
1235,stock_id=0,10480,1
1236,stock_id=0,10488,0
1237,stock_id=0,10491,0
1238,stock_id=0,10494,1
1239,stock_id=0,10523,0
1240,stock_id=0,10530,0
1241,stock_id=0,10546,1
1242,stock_id=0,10547,1
1243,stock_id=0,10554,0
1244,stock_id=0,10559,1
1245,stock_id=0,10561,0
1246,stock_id=0,10572,0
1247,stock_id=0,10590,0
1248,stock_id=0,10604,0
1249,stock_id=0,10608,1
1250,stock_id=0,10610,0
1251,stock_id=0,10616,0
1252,stock_id=0,10619,0
1253,stock_id=0,10628,0
1254,stock_id=0,10633,1
1255,stock_id=0,10642,1
1256,stock_id=0,10661,0
1257,stock_id=0,10669,1
1258,stock_id=0,10672,1
1259,stock_id=0,10682,0
1260,stock_id=0,10688,0
1261,stock_id=0,10689,0
1262,stock_id=0,10701,0
1263,stock_id=0,10702,0
1264,stock_id=0,10703,0
1265,stock_id=0,10708,1
1266,stock_id=0,10709,0
1267,stock_id=0,10725,0
1268,stock_id=0,10726,0
1269,stock_id=0,10734,0
1270,stock_id=0,10745,0
1271,stock_id=0,10751,0
1272,stock_id=0,10765,0
1273,stock_id=0,10767,1
1274,stock_id=0,10776,0
1275,stock_id=0,10779,1
1276,stock_id=0,10781,0
1277,stock_id=0,10789,0
1278,stock_id=0,10793,1
1279,stock_id=0,10796,1
1280,stock_id=0,10806,0
1281,stock_id=0,10810,0
1282,stock_id=0,10816,0
1283,stock_id=0,10827,0
1284,stock_id=0,10840,0
1285,stock_id=0,10849,1
1286,stock_id=0,10856,0
1287,stock_id=0,10890,0
1288,stock_id=0,10892,0
1289,stock_id=0,10898,0
1290,stock_id=0,10899,1
1291,stock_id=0,10929,1
1292,stock_id=0,10932,0
1293,stock_id=0,10934,1
1294,stock_id=0,10938,1
1295,stock_id=0,10941,1
1296,stock_id=0,10946,0
1297,stock_id=0,10949,0
1298,stock_id=0,10956,0
1299,stock_id=0,10964,0
1300,stock_id=0,10969,1
1301,stock_id=0,10985,1
1302,stock_id=0,10987,1
1303,stock_id=0,10994,0
1304,stock_id=0,11007,0
1305,stock_id=0,11035,1
1306,stock_id=0,11041,0
1307,stock_id=0,11043,0
1308,stock_id=0,11048,0
1309,stock_id=0,11052,0
1310,stock_id=0,11054,0
1311,stock_id=0,11056,0
1312,stock_id=0,11059,1
1313,stock_id=0,11060,0
1314,stock_id=0,11062,0
1315,stock_id=0,11070,1
1316,stock_id=0,11081,0
1317,stock_id=0,11090,0
1318,stock_id=0,11096,0
1319,stock_id=0,11111,1
1320,stock_id=0,11113,0
1321,stock_id=0,11120,0
1322,stock_id=0,11121,1
1323,stock_id=0,11122,0
1324,stock_id=0,11137,1
1325,stock_id=0,11143,0
1326,stock_id=0,11151,1
1327,stock_id=0,11152,0
1328,stock_id=0,11178,0
1329,stock_id=0,11184,0
1330,stock_id=0,11199,0
1331,stock_id=0,11227,0
1332,stock_id=0,11243,0
1333,stock_id=0,11248,0
1334,stock_id=0,11263,0
1335,stock_id=0,11264,1
1336,stock_id=0,11279,0
1337,stock_id=0,11296,0
1338,stock_id=0,11303,0
1339,stock_id=0,11318,1
1340,stock_id=0,11325,1
1341,stock_id=0,11327,0
1342,stock_id=0,11330,0
1343,stock_id=0,11351,0
1344,stock_id=0,11363,0
1345,stock_id=0,11367,0
1346,stock_id=0,11374,0
1347,stock_id=0,11375,0
1348,stock_id=0,11389,1
1349,stock_id=0,11393,0
1350,stock_id=0,11405,1
1351,stock_id=0,11415,1
1352,stock_id=0,11419,0
1353,stock_id=0,11431,0
1354,stock_id=0,11433,0
1355,stock_id=0,11440,0
1356,stock_id=0,11449,1
1357,stock_id=0,11453,0
1358,stock_id=0,11475,1
1359,stock_id=0,11481,0
1360,stock_id=0,11487,0
1361,stock_id=0,11490,0
1362,stock_id=0,11497,1
1363,stock_id=0,11499,0
1364,stock_id=0,11501,0
1365,stock_id=0,11504,0
1366,stock_id=0,11508,1
1367,stock_id=0,11511,1
1368,stock_id=0,11541,1
1369,stock_id=0,11559,0
1370,stock_id=0,11577,0
1371,stock_id=0,11579,1
1372,stock_id=0,11589,1
1373,stock_id=0,11597,0
1374,stock_id=0,11607,1
1375,stock_id=0,11639,1
1376,stock_id=0,11641,0
1377,stock_id=0,11642,0
1378,stock_id=0,11655,0
1379,stock_id=0,11682,0
1380,stock_id=0,11686,0
1381,stock_id=0,11689,1
1382,stock_id=0,11700,1
1383,stock_id=0,11715,0
1384,stock_id=0,11718,0
1385,stock_id=0,11722,0
1386,stock_id=0,11726,1
1387,stock_id=0,11729,0
1388,stock_id=0,11730,1
1389,stock_id=0,11735,0
1390,stock_id=0,11749,0
1391,stock_id=0,11750,0
1392,stock_id=0,11764,1
1393,stock_id=0,11775,0
1394,stock_id=0,11786,1
1395,stock_id=0,11792,1
1396,stock_id=0,11804,0
1397,stock_id=0,11809,1
1398,stock_id=0,11812,0
1399,stock_id=0,11844,1
1400,stock_id=0,11852,0
1401,stock_id=0,11860,0
1402,stock_id=0,11864,1
1403,stock_id=0,11868,0
1404,stock_id=0,11869,0
1405,stock_id=0,11872,0
1406,stock_id=0,11874,0
1407,stock_id=0,11876,0
1408,stock_id=0,11886,0
1409,stock_id=0,11887,1
1410,stock_id=0,11893,0
1411,stock_id=0,11898,0
1412,stock_id=0,11899,1
1413,stock_id=0,11904,0
1414,stock_id=0,11914,0
1415,stock_id=0,11920,0
1416,stock_id=0,11940,0
1417,stock_id=0,11941,0
1418,stock_id=0,11952,0
1419,stock_id=0,11953,0
1420,stock_id=0,11959,0
1421,stock_id=0,11962,0
1422,stock_id=0,11981,1
1423,stock_id=0,11985,0
1424,stock_id=0,11987,1
1425,stock_id=0,11994,0
1426,stock_id=0,11995,0
1427,stock_id=0,12011,0
1428,stock_id=0,12012,0
1429,stock_id=0,12021,0
1430,stock_id=0,12028,0
1431,stock_id=0,12030,0
1432,stock_id=0,12061,0
1433,stock_id=0,12065,0
1434,stock_id=0,12073,1
1435,stock_id=0,12079,1
1436,stock_id=0,12102,0
1437,stock_id=0,12103,0
1438,stock_id=0,12111,0
1439,stock_id=0,12114,0
1440,stock_id=0,12115,0
1441,stock_id=0,12131,0
1442,stock_id=0,12135,1
1443,stock_id=0,12139,0
1444,stock_id=0,12141,0
1445,stock_id=0,12147,1
1446,stock_id=0,12151,0
1447,stock_id=0,12163,0
1448,stock_id=0,12166,0
1449,stock_id=0,12176,0
1450,stock_id=0,12178,0
1451,stock_id=0,12182,0
1452,stock_id=0,12206,0
1453,stock_id=0,12222,0
1454,stock_id=0,12225,0
1455,stock_id=0,12229,0
1456,stock_id=0,12234,0
1457,stock_id=0,12247,0
1458,stock_id=0,12250,1
1459,stock_id=0,12254,0
1460,stock_id=0,12266,0
1461,stock_id=0,12279,1
1462,stock_id=0,12287,1
1463,stock_id=0,12291,1
1464,stock_id=0,12299,0
1465,stock_id=0,12309,1
1466,stock_id=0,12322,0
1467,stock_id=0,12324,0
1468,stock_id=0,12347,0
1469,stock_id=0,12348,0
1470,stock_id=0,12352,1
1471,stock_id=0,12358,0
1472,stock_id=0,12395,0
1473,stock_id=0,12399,0
1474,stock_id=0,12408,0
1475,stock_id=0,12411,0
1476,stock_id=0,12419,0
1477,stock_id=0,12420,0
1478,stock_id=0,12423,1
1479,stock_id=0,12428,0
1480,stock_id=0,12436,0
1481,stock_id=0,12437,0
1482,stock_id=0,12444,1
1483,stock_id=0,12465,1
1484,stock_id=0,12481,1
1485,stock_id=0,12486,1
1486,stock_id=0,12494,0
1487,stock_id=0,12498,0
1488,stock_id=0,12521,0
1489,stock_id=0,12523,0
1490,stock_id=0,12531,0
1491,stock_id=0,12532,0
1492,stock_id=0,12533,0
1493,stock_id=0,12535,1
1494,stock_id=0,12537,0
1495,stock_id=0,12542,1
1496,stock_id=0,12546,1
1497,stock_id=0,12552,1
1498,stock_id=0,12559,0
1499,stock_id=0,12577,0
1500,stock_id=0,12579,0
1501,stock_id=0,12581,0
1502,stock_id=0,12583,0
1503,stock_id=0,12584,1
1504,stock_id=0,12585,0
1505,stock_id=0,12588,0
1506,stock_id=0,12611,1
1507,stock_id=0,12633,1
1508,stock_id=0,12661,1
1509,stock_id=0,12666,1
1510,stock_id=0,12669,0
1511,stock_id=0,12676,1
1512,stock_id=0,12691,0
1513,stock_id=0,12694,0
1514,stock_id=0,12703,0
1515,stock_id=0,12704,0
1516,stock_id=0,12713,0
1517,stock_id=0,12717,0
1518,stock_id=0,12718,1
1519,stock_id=0,12726,0
1520,stock_id=0,12728,1
1521,stock_id=0,12730,0
1522,stock_id=0,12751,0
1523,stock_id=0,12758,0
1524,stock_id=0,12760,1
1525,stock_id=0,12780,0
1526,stock_id=0,12782,0
1527,stock_id=0,12794,0
1528,stock_id=0,12797,1
1529,stock_id=0,12822,0
1530,stock_id=0,12834,1
1531,stock_id=0,12839,0
1532,stock_id=0,12840,0
1533,stock_id=0,12852,0
1534,stock_id=0,12859,0
1535,stock_id=0,12878,0
1536,stock_id=0,12904,1
1537,stock_id=0,12905,0
1538,stock_id=0,12920,1
1539,stock_id=0,12923,1
1540,stock_id=0,12930,1
1541,stock_id=0,12935,0
1542,stock_id=0,12945,0
1543,stock_id=0,12949,0
1544,stock_id=0,12957,1
1545,stock_id=0,12963,1
1546,stock_id=0,12964,0
1547,stock_id=0,12965,0
1548,stock_id=0,12981,0
1549,stock_id=0,12987,0
1550,stock_id=0,12991,0
1551,stock_id=0,12996,0
1552,stock_id=0,12998,0
1553,stock_id=0,13010,0
1554,stock_id=0,13018,0
1555,stock_id=0,13019,0
1556,stock_id=0,13028,0
1557,stock_id=0,13039,0
1558,stock_id=0,13044,0
1559,stock_id=0,13071,0
1560,stock_id=0,13096,0
1561,stock_id=0,13097,0
1562,stock_id=0,13102,1
1563,stock_id=0,13124,1
1564,stock_id=0,13140,0
1565,stock_id=0,13148,1
1566,stock_id=0,13150,0
1567,stock_id=0,13159,0
1568,stock_id=0,13160,1
1569,stock_id=0,13163,0
1570,stock_id=0,13180,0
1571,stock_id=0,13187,1
1572,stock_id=0,13196,1
1573,stock_id=0,13207,0
1574,stock_id=0,13217,1
1575,stock_id=0,13235,0
1576,stock_id=0,13240,0
1577,stock_id=0,13241,1
1578,stock_id=0,13269,0
1579,stock_id=0,13276,0
1580,stock_id=0,13279,1
1581,stock_id=0,13294,0
1582,stock_id=0,13302,0
1583,stock_id=0,13305,0
1584,stock_id=0,13316,0
1585,stock_id=0,13318,1
1586,stock_id=0,13321,0
1587,stock_id=0,13324,1
1588,stock_id=0,13328,0
1589,stock_id=0,13350,0
1590,stock_id=0,13354,0
1591,stock_id=0,13362,0
1592,stock_id=0,13368,0
1593,stock_id=0,13377,1
1594,stock_id=0,13382,1
1595,stock_id=0,13393,0
1596,stock_id=0,13394,0
1597,stock_id=0,13398,0
1598,stock_id=0,13410,0
1599,stock_id=0,13417,1
1600,stock_id=0,13421,1
1601,stock_id=0,13425,0
1602,stock_id=0,13432,0
1603,stock_id=0,13436,0
1604,stock_id=0,13451,0
1605,stock_id=0,13452,1
1606,stock_id=0,13473,1
1607,stock_id=0,13480,1
1608,stock_id=0,13484,0
1609,stock_id=0,13488,0
1610,stock_id=0,13491,0
1611,stock_id=0,13495,0
1612,stock_id=0,13500,0
1613,stock_id=0,13501,0
1614,stock_id=0,13503,1
1615,stock_id=0,13513,0
1616,stock_id=0,13514,0
1617,stock_id=0,13523,0
1618,stock_id=0,13529,0
1619,stock_id=0,13531,0
1620,stock_id=0,13533,1
1621,stock_id=0,13552,0
1622,stock_id=0,13560,0
1623,stock_id=0,13567,0
1624,stock_id=0,13579,0
1625,stock_id=0,13586,1
1626,stock_id=0,13594,0
1627,stock_id=0,13595,0
1628,stock_id=0,13598,0
1629,stock_id=0,13599,0
1630,stock_id=0,13602,0
1631,stock_id=0,13614,0
1632,stock_id=0,13626,0
1633,stock_id=0,13627,0
1634,stock_id=0,13643,1
1635,stock_id=0,13646,0
1636,stock_id=0,13650,1
1637,stock_id=0,13655,0
1638,stock_id=0,13662,0
1639,stock_id=0,13663,0
1640,stock_id=0,13673,0
1641,stock_id=0,13678,0
1642,stock_id=0,13699,0
1643,stock_id=0,13707,0
1644,stock_id=0,13710,0
1645,stock_id=0,13720,0
1646,stock_id=0,13729,0
1647,stock_id=0,13735,0
1648,stock_id=0,13737,0
1649,stock_id=0,13745,0
1650,stock_id=0,13762,0
1651,stock_id=0,13763,0
1652,stock_id=0,13771,0
1653,stock_id=0,13775,0
1654,stock_id=0,13791,0
1655,stock_id=0,13792,1
1656,stock_id=0,13798,0
1657,stock_id=0,13821,0
1658,stock_id=0,13822,1
1659,stock_id=0,13838,0
1660,stock_id=0,13851,1
1661,stock_id=0,13857,0
1662,stock_id=0,13861,0
1663,stock_id=0,13868,0
1664,stock_id=0,13872,1
1665,stock_id=0,13880,0
1666,stock_id=0,13891,0
1667,stock_id=0,13900,0
1668,stock_id=0,13912,0
1669,stock_id=0,13920,0
1670,stock_id=0,13928,0
1671,stock_id=0,13936,0
1672,stock_id=0,13941,0
1673,stock_id=0,13948,0
1674,stock_id=0,13949,1
1675,stock_id=0,13960,0
1676,stock_id=0,13968,1
1677,stock_id=0,13971,0
1678,stock_id=0,13980,0
1679,stock_id=0,13983,0
1680,stock_id=0,13986,0
1681,stock_id=0,13989,0
1682,stock_id=0,14001,0
1683,stock_id=0,14004,0
1684,stock_id=0,14016,0
1685,stock_id=0,14021,0
1686,stock_id=0,14054,0
1687,stock_id=0,14061,0
1688,stock_id=0,14065,0
1689,stock_id=0,14070,0
1690,stock_id=0,14077,0
1691,stock_id=0,14079,0
1692,stock_id=0,14080,0
1693,stock_id=0,14088,0
1694,stock_id=0,14093,0
1695,stock_id=0,14105,0
1696,stock_id=0,14111,0
1697,stock_id=0,14125,0
1698,stock_id=0,14126,0
1699,stock_id=0,14169,0
1700,stock_id=0,14171,0
1701,stock_id=0,14176,0
1702,stock_id=0,14177,0
1703,stock_id=0,14183,0
1704,stock_id=0,14205,0
1705,stock_id=0,14215,0
1706,stock_id=0,14218,0
1707,stock_id=0,14234,0
1708,stock_id=0,14235,0
1709,stock_id=0,14243,0
1710,stock_id=0,14246,0
1711,stock_id=0,14247,1
1712,stock_id=0,14263,0
1713,stock_id=0,14273,1
1714,stock_id=0,14276,0
1715,stock_id=0,14278,1
1716,stock_id=0,14279,1
1717,stock_id=0,14280,0
1718,stock_id=0,14285,1
1719,stock_id=0,14297,0
1720,stock_id=0,14305,0
1721,stock_id=0,14311,1
1722,stock_id=0,14312,1
1723,stock_id=0,14316,0
1724,stock_id=0,14319,0
1725,stock_id=0,14326,1
1726,stock_id=0,14341,0
1727,stock_id=0,14350,1
1728,stock_id=0,14356,1
1729,stock_id=0,14361,0
1730,stock_id=0,14389,0
1731,stock_id=0,14416,1
1732,stock_id=0,14420,0
1733,stock_id=0,14422,0
1734,stock_id=0,14423,0
1735,stock_id=0,14435,0
1736,stock_id=0,14442,0
1737,stock_id=0,14445,0
1738,stock_id=0,14447,1
1739,stock_id=0,14449,1
1740,stock_id=0,14452,0
1741,stock_id=0,14464,0
1742,stock_id=0,14465,0
1743,stock_id=0,14476,0
1744,stock_id=0,14483,1
1745,stock_id=0,14487,0
1746,stock_id=0,14494,1
1747,stock_id=0,14501,0
1748,stock_id=0,14504,0
1749,stock_id=0,14510,0
1750,stock_id=0,14547,1
1751,stock_id=0,14549,0
1752,stock_id=0,14561,0
1753,stock_id=0,14564,0
1754,stock_id=0,14572,0
1755,stock_id=0,14573,0
1756,stock_id=0,14579,0
1757,stock_id=0,14582,0
1758,stock_id=0,14601,0
1759,stock_id=0,14619,0
1760,stock_id=0,14623,1
1761,stock_id=0,14629,0
1762,stock_id=0,14632,0
1763,stock_id=0,14635,0
1764,stock_id=0,14646,0
1765,stock_id=0,14648,0
1766,stock_id=0,14697,0
1767,stock_id=0,14714,0
1768,stock_id=0,14715,0
1769,stock_id=0,14721,1
1770,stock_id=0,14730,0
1771,stock_id=0,14733,1
1772,stock_id=0,14738,0
1773,stock_id=0,14740,0
1774,stock_id=0,14749,0
1775,stock_id=0,14751,0
1776,stock_id=0,14752,0
1777,stock_id=0,14754,0
1778,stock_id=0,14769,0
1779,stock_id=0,14795,0
1780,stock_id=0,14797,0
1781,stock_id=0,14800,1
1782,stock_id=0,14807,0
1783,stock_id=0,14809,1
1784,stock_id=0,14810,0
1785,stock_id=0,14813,0
1786,stock_id=0,14817,0
1787,stock_id=0,14836,1
1788,stock_id=0,14838,1
1789,stock_id=0,14842,0
1790,stock_id=0,14857,1
1791,stock_id=0,14866,1
1792,stock_id=0,14869,0
1793,stock_id=0,14886,1
1794,stock_id=0,14895,0
1795,stock_id=0,14897,0
1796,stock_id=0,14906,0
1797,stock_id=0,14908,0
1798,stock_id=0,14909,0
1799,stock_id=0,14912,0
1800,stock_id=0,14913,0
1801,stock_id=0,14916,0
1802,stock_id=0,14918,0
1803,stock_id=0,14924,0
1804,stock_id=0,14926,0
1805,stock_id=0,14928,0
1806,stock_id=0,14951,0
1807,stock_id=0,14970,0
1808,stock_id=0,14976,0
1809,stock_id=0,14977,1
1810,stock_id=0,14979,0
1811,stock_id=0,14982,0
1812,stock_id=0,14994,1
1813,stock_id=0,14995,0
1814,stock_id=0,15008,0
1815,stock_id=0,15010,0
1816,stock_id=0,15035,1
1817,stock_id=0,15038,0
1818,stock_id=0,15042,1
1819,stock_id=0,15048,0
1820,stock_id=0,15061,0
1821,stock_id=0,15063,1
1822,stock_id=0,15092,0
1823,stock_id=0,15122,0
1824,stock_id=0,15131,0
1825,stock_id=0,15132,0
1826,stock_id=0,15139,1
1827,stock_id=0,15147,0
1828,stock_id=0,15155,0
1829,stock_id=0,15163,0
1830,stock_id=0,15173,0
1831,stock_id=0,15176,1
1832,stock_id=0,15185,0
1833,stock_id=0,15186,0
1834,stock_id=0,15194,1
1835,stock_id=0,15209,0
1836,stock_id=0,15216,0
1837,stock_id=0,15239,0
1838,stock_id=0,15246,0
1839,stock_id=0,15269,0
1840,stock_id=0,15271,0
1841,stock_id=0,15276,0
1842,stock_id=0,15280,1
1843,stock_id=0,15288,1
1844,stock_id=0,15290,0
1845,stock_id=0,15291,0
1846,stock_id=0,15319,0
1847,stock_id=0,15335,0
1848,stock_id=0,15341,1
1849,stock_id=0,15344,0
1850,stock_id=0,15352,1
1851,stock_id=0,15353,1
1852,stock_id=0,15365,0
1853,stock_id=0,15388,0
1854,stock_id=0,15393,0
1855,stock_id=0,15400,0
1856,stock_id=0,15418,0
1857,stock_id=0,15433,0
1858,stock_id=0,15448,0
1859,stock_id=0,15462,0
1860,stock_id=0,15466,0
1861,stock_id=0,15486,0
1862,stock_id=0,15491,0
1863,stock_id=0,15499,0
1864,stock_id=0,15516,1
1865,stock_id=0,15517,0
1866,stock_id=0,15521,0
1867,stock_id=0,15525,0
1868,stock_id=0,15529,0
1869,stock_id=0,15535,1
1870,stock_id=0,15540,0
1871,stock_id=0,15547,1
1872,stock_id=0,15548,0
1873,stock_id=0,15568,0
1874,stock_id=0,15584,0
1875,stock_id=0,15586,0
1876,stock_id=0,15595,1
1877,stock_id=0,15599,0
1878,stock_id=0,15625,0
1879,stock_id=0,15627,0
1880,stock_id=0,15633,0
1881,stock_id=0,15637,0
1882,stock_id=0,15644,0
1883,stock_id=0,15647,0
1884,stock_id=0,15671,1
1885,stock_id=0,15685,0
1886,stock_id=0,15687,0
1887,stock_id=0,15689,1
1888,stock_id=0,15693,0
1889,stock_id=0,15697,1
1890,stock_id=0,15703,0
1891,stock_id=0,15706,0
1892,stock_id=0,15713,1
1893,stock_id=0,15715,0
1894,stock_id=0,15727,0
1895,stock_id=0,15728,0
1896,stock_id=0,15730,1
1897,stock_id=0,15742,0
1898,stock_id=0,15746,0
1899,stock_id=0,15750,1
1900,stock_id=0,15757,1
1901,stock_id=0,15759,0
1902,stock_id=0,15765,1
1903,stock_id=0,15770,0
1904,stock_id=0,15772,1
1905,stock_id=0,15798,0
1906,stock_id=0,15807,0
1907,stock_id=0,15818,0
1908,stock_id=0,15823,0
1909,stock_id=0,15824,1
1910,stock_id=0,15836,1
1911,stock_id=0,15840,0
1912,stock_id=0,15845,1
1913,stock_id=0,15846,1
1914,stock_id=0,15852,0
1915,stock_id=0,15853,1
1916,stock_id=0,15858,0
1917,stock_id=0,15861,0
1918,stock_id=0,15872,0
1919,stock_id=0,15883,1
1920,stock_id=0,15894,0
1921,stock_id=0,15903,0
1922,stock_id=0,15904,0
1923,stock_id=0,15906,0
1924,stock_id=0,15907,0
1925,stock_id=0,15908,0
1926,stock_id=0,15920,0
1927,stock_id=0,15934,0
1928,stock_id=0,15938,0
1929,stock_id=0,15960,0
1930,stock_id=0,15965,0
1931,stock_id=0,15966,1
1932,stock_id=0,15982,0
1933,stock_id=0,15989,0
1934,stock_id=0,15991,0
1935,stock_id=0,16016,0
1936,stock_id=0,16017,0
